Time,Correct Angle,Correct Angle Rate,Predicted Angle,Predicted Angle Rate
47.46,2.17817,0.174533,2.18562,1.17765
47.48,2.18166,0.174533,2.17922,-0.320184
47.5,2.18515,0.174533,2.18595,0.336657
47.52,2.18864,0.174533,2.18489,-0.05315
47.54,2.19213,0.174533,2.19767,0.639196
47.56,2.19562,0.174533,2.1953,-0.118611
47.58,2.19911,0.174533,2.20117,0.293604
47.6,2.20261,0.174533,2.21042,0.46205
47.62,2.2061,0.174533,2.20598,-0.221709
47.64,2.20959,0.174533,2.21394,0.397825
47.66,2.21308,0.174533,2.20256,-0.569082
47.68,2.21657,0.174533,2.19969,-0.143119
47.7,2.22006,0.174533,2.20033,0.0316649
47.72,2.22355,0.174533,2.22632,1.29974
47.74,2.22704,0.174533,2.21697,-0.467355
47.76,2.23053,0.174533,2.23651,0.976647
47.78,2.23402,0.174533,2.23662,0.00548459
47.8,2.23751,0.174533,2.24384,0.361319
47.82,2.241,0.174533,2.25073,0.344512
47.84,2.24449,0.174533,2.23711,-0.681098
47.86,2.24798,0.174533,2.25602,0.945155
47.88,2.25147,0.174533,2.25775,0.0865568
47.9,2.25497,0.174533,2.24736,-0.519396
47.92,2.25846,0.174533,2.25567,0.415767
47.94,2.26195,0.174533,2.26758,0.595498
47.96,2.26544,0.174533,2.27409,0.325344
47.98,2.26893,0.174533,2.26372,-0.518318
48,2.27242,0.174533,2.27152,0.389703
48.02,2.27591,0.174533,2.27671,0.259643
48.04,2.2794,0.174533,2.28575,0.452005
48.06,2.28289,0.174533,2.27168,-0.703786
48.08,2.28638,0.174533,2.28228,0.530192
48.1,2.28987,0.174533,2.28626,0.198841
48.12,2.29336,0.174533,2.29564,0.469201
48.14,2.29685,0.174533,2.31054,0.744927
48.16,2.30034,0.174533,2.29465,-0.794333
48.18,2.30383,0.174533,2.30164,0.349375
48.2,2.30733,0.174533,2.30556,0.195889
48.22,2.31082,0.174533,2.31158,0.301217
48.24,2.31431,0.174533,2.31706,0.273895
48.26,2.3178,0.174533,2.32433,0.363611
48.28,2.32129,0.174533,2.3199,-0.221828
48.3,2.32478,0.174533,2.32154,0.0822057
48.32,2.32827,0.174533,2.31888,-0.133127
48.34,2.33176,0.174533,2.33647,0.879631
48.36,2.33525,0.174533,2.33986,0.169422
48.38,2.33874,0.174533,2.33958,-0.0139452
48.4,2.34223,0.174533,2.34697,0.369736
48.42,2.34572,0.174533,2.32827,-0.935325
48.44,2.34921,0.174533,2.35004,1.08873
48.46,2.3527,0.174533,2.372,1.09773
48.48,2.35619,0.174533,2.37546,0.173119
48.5,2.35969,0.174533,2.36017,-0.764658
48.52,2.36318,0.174533,2.36763,0.373399
48.54,2.36667,0.174533,2.35651,-0.555999
48.56,2.37016,0.174533,2.37844,1.09642
48.58,2.37365,0.174533,2.39138,0.646659
48.6,2.37714,0.174533,2.37491,-0.823242
48.62,2.38063,0.174533,2.39337,0.922745
48.64,2.38412,0.174533,2.37563,-0.886885
48.66,2.38761,0.174533,2.37591,0.0142346
48.68,2.3911,0.174533,2.38961,0.684898
48.7,2.39459,0.174533,2.39103,0.0710318
48.72,2.39808,0.174533,2.41282,1.08958
48.74,2.40157,0.174533,2.42799,0.758589
48.76,2.40506,0.174533,2.39474,-1.66266
48.78,2.40855,0.174533,2.4028,0.402909
48.8,2.41205,0.174533,2.40374,0.0471489
48.82,2.41554,0.174533,2.4361,1.6181
48.84,2.41903,0.174533,2.42701,-0.454603
48.86,2.42252,0.174533,2.41744,-0.478474
48.88,2.42601,0.174533,2.44314,1.28494
48.9,2.4295,0.174533,2.42158,-1.07795
48.92,2.43299,0.174533,2.44595,1.21811
48.94,2.43648,0.174533,2.44393,-0.100587
48.96,2.43997,0.174533,2.42622,-0.885723
48.98,2.44346,0.174533,2.44581,0.979627
49,2.44695,0.174533,2.45509,0.463723
49.02,2.45044,0.174533,2.44722,-0.393217
49.04,2.45393,0.174533,2.46094,0.686098
49.06,2.45742,0.174533,2.4607,-0.0121561
49.08,2.46091,0.174533,2.46237,0.0833284
49.1,2.4644,0.174533,2.46527,0.145262
49.12,2.4679,0.174533,2.47309,0.391107
49.14,2.47139,0.174533,2.47549,0.119699
49.16,2.47488,0.174533,2.45391,-1.07911
49.18,2.47837,0.174533,2.48461,1.5352
49.2,2.48186,0.174533,2.48547,0.0429932
49.22,2.48535,0.174533,2.48982,0.217585
49.24,2.48884,0.174533,2.48059,-0.461709
49.26,2.49233,0.174533,2.49937,0.93933
49.28,2.49582,0.174533,2.51577,0.819768
49.3,2.49931,0.174533,2.48584,-1.49631
49.32,2.5028,0.174533,2.51508,1.46166
49.34,2.50629,0.174533,2.50843,-0.332386
49.36,2.50978,0.174533,2.51837,0.497023
49.38,2.51327,0.174533,2.50112,-0.862621
49.4,2.51676,0.174533,2.51721,0.804522
49.42,2.52026,0.174533,2.50507,-0.606676
49.44,2.52375,0.174533,2.53917,1.70458
49.46,2.52724,0.174533,2.51848,-1.03435
49.48,2.53073,0.174533,2.53148,0.649966
49.5,2.53422,0.174533,2.51177,-0.985627
49.52,2.53771,0.174533,2.55598,2.21097
49.54,2.5412,0.174533,2.54439,-0.579483
49.56,2.54469,0.174533,2.55991,0.775669
49.58,2.54818,0.174533,2.55281,-0.354832
49.6,2.55167,0.174533,2.5423,-0.525401
49.62,2.55516,0.174533,2.55969,0.869352
49.64,2.55865,0.174533,2.56838,0.434553
49.66,2.56214,0.174533,2.56142,-0.348332
49.68,2.56563,0.174533,2.54696,-0.722991
49.7,2.56912,0.174533,2.57518,1.41145
49.72,2.57262,0.174533,2.57634,0.0578746
49.74,2.57611,0.174533,2.57617,-0.00837587
49.76,2.5796,0.174533,2.57597,-0.01021
49.78,2.58309,0.174533,2.5806,0.231535
49.8,2.58658,0.174533,2.57905,-0.0775638
49.82,2.59007,0.174533,2.58443,0.268984
49.84,2.59356,0.174533,2.60149,0.85324
49.86,2.59705,0.174533,2.60229,0.0399319
49.88,2.60054,0.174533,2.59369,-0.430284
49.9,2.60403,0.174533,2.5925,-0.0591632
49.92,2.60752,0.174533,2.6158,1.16492
49.94,2.61101,0.174533,2.61958,0.188767
49.96,2.6145,0.174533,2.6116,-0.398874
49.98,2.61799,0.174533,2.61264,0.0521468
50,2.62148,0.174533,2.63273,1.00458
50.02,2.62498,0.174533,2.63326,0.0262316
50.04,2.62847,0.174533,2.62436,-0.444921
50.06,2.63196,0.174533,2.63481,0.522497
50.08,2.63545,0.174533,2.62993,-0.24383
50.1,2.63894,0.174533,2.63248,0.127149
50.12,2.64243,0.174533,2.65046,0.899212
50.14,2.64592,0.174533,2.66423,0.688254
50.16,2.64941,0.174533,2.6358,-1.4213
50.18,2.6529,0.174533,2.65993,1.20641
50.2,2.65639,0.174533,2.6608,0.043411
50.22,2.65988,0.174533,2.66715,0.317691
50.24,2.66337,0.174533,2.69782,1.53358
50.26,2.66686,0.174533,2.67105,-1.33848
50.28,2.67035,0.174533,2.64935,-1.08511
50.3,2.67384,0.174533,2.67234,1.14932
50.32,2.67734,0.174533,2.67544,0.155291
50.34,2.68083,0.174533,2.6826,0.35766
50.36,2.68432,0.174533,2.67428,-0.41581
50.38,2.68781,0.174533,2.67847,0.209656
50.4,2.6913,0.174533,2.68586,0.369431
50.42,2.69479,0.174533,2.69273,0.343679
50.44,2.69828,0.174533,2.69314,0.0200432
50.46,2.70177,0.174533,2.72328,1.50716
50.48,2.70526,0.174533,2.68736,-1.79584
50.5,2.70875,0.174533,2.7034,0.802039
50.52,2.71224,0.174533,2.72666,1.16311
50.54,2.71573,0.174533,2.71951,-0.357746
50.56,2.71922,0.174533,2.71105,-0.422949
50.58,2.72271,0.174533,2.71794,0.344295
50.6,2.7262,0.174533,2.72875,0.540554
50.62,2.72969,0.174533,2.73045,0.0852921
50.64,2.73319,0.174533,2.72877,-0.0839512
50.66,2.73668,0.174533,2.73282,0.202182
50.68,2.74017,0.174533,2.7424,0.479032
50.7,2.74366,0.174533,2.73624,-0.307959
50.72,2.74715,0.174533,2.74942,0.658975
50.74,2.75064,0.174533,2.73809,-0.566294
50.76,2.75413,0.174533,2.7531,0.750411
50.78,2.75762,0.174533,2.75332,0.0108215
50.8,2.76111,0.174533,2.75895,0.281478
50.82,2.7646,0.174533,2.76192,0.148391
50.84,2.76809,0.174533,2.75113,-0.539172
50.86,2.77158,0.174533,2.78054,1.47045
50.88,2.77507,0.174533,2.78071,0.00869343
50.9,2.77856,0.174533,2.77492,-0.289587
50.92,2.78205,0.174533,2.77518,0.0126655
50.94,2.78555,0.174533,2.78112,0.297334
50.96,2.78904,0.174533,2.79775,0.831117
50.98,2.79253,0.174533,2.79622,-0.0764034
51,2.79602,0.174533,2.78774,-0.423889
51.02,2.79951,0.174533,2.78903,0.0644985
51.04,2.803,0.174533,2.79557,0.326809
51.06,2.80649,0.174533,2.80298,0.370625
51.08,2.80998,0.174533,2.80744,0.223085
51.1,2.81347,0.174533,2.79533,-0.605373
51.12,2.81696,0.174533,2.82244,1.35513
51.14,2.82045,0.174533,2.81836,-0.203925
51.16,2.82394,0.174533,2.82389,0.276606
51.18,2.82743,0.174533,2.83756,0.68371
51.2,2.83092,0.174533,2.82769,-0.493521
51.22,2.83441,0.174533,2.81543,-0.613044
51.24,2.83791,0.174533,2.84405,1.43096
51.26,2.8414,0.174533,2.83796,-0.304428
51.28,2.84489,0.174533,2.84618,0.410737
51.3,2.84838,0.174533,2.8569,0.535976
51.32,2.85187,0.174533,2.85464,-0.112689
51.34,2.85536,0.174533,2.85378,-0.0431545
51.36,2.85885,0.174533,2.86697,0.659376
51.38,2.86234,0.174533,2.85669,-0.514085
51.4,2.86583,0.174533,2.88909,1.62009
51.42,2.86932,0.174533,2.8618,-1.36457
51.44,2.87281,0.174533,2.88809,1.31467
51.46,2.8763,0.174533,2.89363,0.276965
51.48,2.87979,0.174533,2.8717,-1.09649
51.5,2.88328,0.174533,2.88466,0.647906
51.52,2.88677,0.174533,2.87072,-0.696926
51.54,2.89027,0.174533,2.86785,-0.143372
51.56,2.89376,0.174533,2.89555,1.38491
51.58,2.89725,0.174533,2.89804,0.124572
51.6,2.90074,0.174533,2.88743,-0.530578
51.62,2.90423,0.174533,2.91154,1.20567
51.64,2.90772,0.174533,2.93224,1.03478
51.66,2.91121,0.174533,2.92538,-0.342683
51.68,2.9147,0.174533,2.92105,-0.216879
51.7,2.91819,0.174533,2.90806,-0.649529
51.72,2.92168,0.174533,2.93823,1.50869
51.74,2.92517,0.174533,2.93152,-0.335723
51.76,2.92866,0.174533,2.92381,-0.385414
51.78,2.93215,0.174533,2.93669,0.644152
51.8,2.93564,0.174533,2.94832,0.581313
51.82,2.93913,0.174533,2.94071,-0.380326
51.84,2.94263,0.174533,2.93735,-0.168227
51.86,2.94612,0.174533,2.95134,0.699713
51.88,2.94961,0.174533,2.95229,0.0473689
51.9,2.9531,0.174533,2.93188,-1.0204
51.92,2.95659,0.174533,2.94323,0.567337
51.94,2.96008,0.174533,2.96553,1.11547
51.96,2.96357,0.174533,2.95969,-0.292485
51.98,2.96706,0.174533,2.96523,0.277153
52,2.97055,0.174533,2.97302,0.389492
52.02,2.97404,0.174533,2.97881,0.289524
52.04,2.97753,0.174533,2.97098,-0.391664
52.06,2.98102,0.174533,2.99598,1.25045
52.08,2.98451,0.174533,2.96507,-1.54553
52.1,2.988,0.174533,2.98219,0.85561
52.12,2.99149,0.174533,3.00733,1.2571
52.14,2.99498,0.174533,3.00065,-0.334064
52.16,2.99848,0.174533,3.00752,0.343596
52.18,3.00197,0.174533,3.00155,-0.298217
52.2,3.00546,0.174533,3.01838,0.841506
52.22,3.00895,0.174533,3.00025,-0.906723
52.24,3.01244,0.174533,3.01232,0.6035
52.26,3.01593,0.174533,3.01518,0.143192
52.28,3.01942,0.174533,3.02687,0.584134
52.3,3.02291,0.174533,3.02652,-0.0174154
52.32,3.0264,0.174533,3.02721,0.0344764
52.34,3.02989,0.174533,3.02029,-0.345705
52.36,3.03338,0.174533,3.0201,-0.00946752
52.38,3.03687,0.174533,3.02862,0.425866
52.4,3.04036,0.174533,3.04669,0.90341
52.42,3.04385,0.174533,3.05,0.165365
52.44,3.04734,0.174533,3.0458,-0.209863
52.46,3.05084,0.174533,3.07022,1.2209
52.48,3.05433,0.174533,3.03432,-1.79473
52.5,3.05782,0.174533,3.05578,1.07295
52.52,3.06131,0.174533,3.08125,1.2735
52.54,3.0648,0.174533,3.04611,-1.75691
52.56,3.06829,0.174533,3.07571,1.47992
52.58,3.07178,0.174533,3.0581,-0.880625
52.6,3.07527,0.174533,3.06125,0.157466
52.62,3.07876,0.174533,3.08405,1.14019
52.64,3.08225,0.174533,3.07085,-0.660401
52.66,3.08574,0.174533,3.08404,0.659723
52.68,3.08923,0.174533,3.09534,0.565185
52.7,3.09272,0.174533,3.08787,-0.37346
52.72,3.09621,0.174533,3.11178,1.19515
52.74,3.0997,0.174533,3.0928,-0.948911
52.76,3.1032,0.174533,3.10479,0.599738
52.78,3.10669,0.174533,3.11122,0.321535
52.8,3.11018,0.174533,3.10234,-0.444071
52.82,3.11367,0.174533,3.1307,1.41768
52.84,3.11716,0.174533,3.11213,-0.928181
52.86,3.12065,0.174533,3.13983,1.38474
52.88,3.12414,0.174533,3.10956,-1.51331
52.9,3.12763,0.174533,3.12986,1.01493
52.92,3.13112,0.174533,3.13382,0.198095
52.94,3.13461,0.174533,3.14049,0.333542
52.96,3.1381,0.174533,3.1389,-0.0797227
52.98,3.14159,0.174533,3.14302,0.205925
53,-3.1381,0.174533,-3.13583,-313.942
53.02,-3.13461,0.174533,-3.13786,-0.101704
53.04,-3.13112,0.174533,-3.13648,0.0691884
53.06,-3.12763,0.174533,-3.11883,0.882429
53.08,-3.12414,0.174533,-3.12493,-0.304992
53.1,-3.12065,0.174533,-3.12651,-0.0791573
53.12,-3.11716,0.174533,-3.12645,0.0030291
53.14,-3.11367,0.174533,-3.10413,1.11604
53.16,-3.11018,0.174533,-3.10299,0.0569912
53.18,-3.10669,0.174533,-3.11176,-0.438312
53.2,-3.1032,0.174533,-3.11374,-0.0993145
53.22,-3.0997,0.174533,-3.10467,0.453739
53.24,-3.09621,0.174533,-3.07859,1.30402
53.26,-3.09272,0.174533,-3.09833,-0.986891
53.28,-3.08923,0.174533,-3.08546,0.643398
53.3,-3.08574,0.174533,-3.09087,-0.270468
53.32,-3.08225,0.174533,-3.07985,0.550852
53.34,-3.07876,0.174533,-3.07121,0.432057
53.36,-3.07527,0.174533,-3.08059,-0.469194
53.38,-3.07178,0.174533,-3.07744,0.157621
53.4,-3.06829,0.174533,-3.05966,0.889073
53.42,-3.0648,0.174533,-3.06235,-0.134802
53.44,-3.06131,0.174533,-3.06876,-0.320455
53.46,-3.05782,0.174533,-3.06728,0.0743397
53.48,-3.05433,0.174533,-3.05682,0.522976
53.5,-3.05084,0.174533,-3.05226,0.227893
53.52,-3.04734,0.174533,-3.03572,0.82692
53.54,-3.04385,0.174533,-3.05991,-1.20951
53.56,-3.04036,0.174533,-3.04211,0.890273
53.58,-3.03687,0.174533,-3.03573,0.319041
53.6,-3.03338,0.174533,-3.03929,-0.178108
53.62,-3.02989,0.174533,-3.0255,0.68948
53.64,-3.0264,0.174533,-3.0377,-0.610129
53.66,-3.02291,0.174533,-3.0244,0.665156
53.68,-3.01942,0.174533,-3.02323,0.0585944
53.7,-3.01593,0.174533,-3.03388,-0.532915
53.72,-3.01244,0.174533,-2.9967,1.85924
53.74,-3.00895,0.174533,-3.01529,-0.929489
53.76,-3.00546,0.174533,-3.01636,-0.0534004
53.78,-3.00197,0.174533,-3.0126,0.187719
53.8,-2.99848,0.174533,-2.98018,1.62113
53.82,-2.99498,0.174533,-3.00419,-1.20044
53.84,-2.99149,0.174533,-2.98186,1.11651
53.86,-2.988,0.174533,-2.99316,-0.565082
53.88,-2.98451,0.174533,-2.96922,1.19701
53.9,-2.98102,0.174533,-2.97548,-0.312808
53.92,-2.97753,0.174533,-2.97466,0.0406369
53.94,-2.97404,0.174533,-2.97858,-0.195824
53.96,-2.97055,0.174533,-2.97921,-0.0314081
53.98,-2.96706,0.174533,-2.96129,0.895665
54,-2.96357,0.174533,-2.97063,-0.466669
54.02,-2.96008,0.174533,-2.95521,0.770675
54.04,-2.95659,0.174533,-2.93659,0.931199
54.06,-2.9531,0.174533,-2.95999,-1.16995
54.08,-2.94961,0.174533,-2.96264,-0.132489
54.1,-2.94612,0.174533,-2.95195,0.534669
54.12,-2.94263,0.174533,-2.93822,0.686304
54.14,-2.93913,0.174533,-2.93999,-0.0886151
54.16,-2.93564,0.174533,-2.92885,0.556961
54.18,-2.93215,0.174533,-2.92503,0.191077
54.2,-2.92866,0.174533,-2.93463,-0.479937
54.22,-2.92517,0.174533,-2.91965,0.748958
54.24,-2.92168,0.174533,-2.91997,-0.0161455
54.26,-2.91819,0.174533,-2.92072,-0.0370763
54.28,-2.9147,0.174533,-2.9111,0.480924
54.3,-2.91121,0.174533,-2.91355,-0.122732
54.32,-2.90772,0.174533,-2.91301,0.0270617
54.34,-2.90423,0.174533,-2.89633,0.833817
54.36,-2.90074,0.174533,-2.88774,0.429601
54.38,-2.89725,0.174533,-2.90306,-0.766078
54.4,-2.89376,0.174533,-2.88862,0.721947
54.42,-2.89027,0.174533,-2.91384,-1.26055
54.44,-2.88677,0.174533,-2.89548,0.917732
54.46,-2.88328,0.174533,-2.87402,1.07283
54.48,-2.87979,0.174533,-2.88683,-0.640397
54.5,-2.8763,0.174533,-2.88354,0.164656
54.52,-2.87281,0.174533,-2.86783,0.785386
54.54,-2.86932,0.174533,-2.87424,-0.320394
54.56,-2.86583,0.174533,-2.86779,0.322413
54.58,-2.86234,0.174533,-2.87856,-0.538648
54.6,-2.85885,0.174533,-2.84111,1.87286
54.62,-2.85536,0.174533,-2.87057,-1.47325
54.64,-2.85187,0.174533,-2.85892,0.582362
54.66,-2.84838,0.174533,-2.8456,0.666075
54.68,-2.84489,0.174533,-2.83152,0.704122
54.7,-2.8414,0.174533,-2.83459,-0.153256
54.72,-2.83791,0.174533,-2.85158,-0.84979
54.74,-2.83441,0.174533,-2.83952,0.602829
54.76,-2.83092,0.174533,-2.82209,0.871738
54.78,-2.82743,0.174533,-2.80723,0.742987
54.8,-2.82394,0.174533,-2.83914,-1.59542
54.82,-2.82045,0.174533,-2.81398,1.25796
54.84,-2.81696,0.174533,-2.81964,-0.283066
54.86,-2.81347,0.174533,-2.82417,-0.226534
54.88,-2.80998,0.174533,-2.81389,0.514263
54.9,-2.80649,0.174533,-2.81959,-0.285377
54.92,-2.803,0.174533,-2.80378,0.790811
54.94,-2.79951,0.174533,-2.7965,0.363771
54.96,-2.79602,0.174533,-2.77816,0.916882
54.98,-2.79253,0.174533,-2.79893,-1.03811
55,-2.78904,0.174533,-2.79342,0.275537
55.02,-2.78555,0.174533,-2.7799,0.67577
55.04,-2.78205,0.174533,-2.77051,0.469706
55.06,-2.77856,0.174533,-2.79562,-1.25592
55.08,-2.77507,0.174533,-2.78749,0.406906
55.1,-2.77158,0.174533,-2.77151,0.798811
55.12,-2.76809,0.174533,-2.75452,0.849495
55.14,-2.7646,0.174533,-2.75481,-0.0144329
55.16,-2.76111,0.174533,-2.76297,-0.407967
55.18,-2.75762,0.174533,-2.75671,0.312934
55.2,-2.75413,0.174533,-2.75405,0.132755
55.22,-2.75064,0.174533,-2.75759,-0.176982
55.24,-2.74715,0.174533,-2.73121,1.3191
55.26,-2.74366,0.174533,-2.75822,-1.35021
55.28,-2.74017,0.174533,-2.73886,0.968043
55.3,-2.73668,0.174533,-2.72541,0.672457
55.32,-2.73319,0.174533,-2.73632,-0.545665
55.34,-2.72969,0.174533,-2.73882,-0.124898
55.36,-2.7262,0.174533,-2.72532,0.674737
55.38,-2.72271,0.174533,-2.72048,0.241944
55.4,-2.71922,0.174533,-2.7197,0.0390036
55.42,-2.71573,0.174533,-2.72223,-0.126148
55.44,-2.71224,0.174533,-2.71411,0.406025
55.46,-2.70875,0.174533,-2.71246,0.0824004
55.48,-2.70526,0.174533,-2.71635,-0.194378
55.5,-2.70177,0.174533,-2.718,-0.0827384
55.52,-2.69828,0.174533,-2.69723,1.03876
55.54,-2.69479,0.174533,-2.7029,-0.283505
55.56,-2.6913,0.174533,-2.70287,0.00151018
55.58,-2.68781,0.174533,-2.67893,1.19703
55.6,-2.68432,0.174533,-2.66719,0.586911
55.62,-2.68083,0.174533,-2.69346,-1.31369
55.64,-2.67734,0.174533,-2.67108,1.11916
55.66,-2.67384,0.174533,-2.67711,-0.30141
55.68,-2.67035,0.174533,-2.66524,0.593301
55.7,-2.66686,0.174533,-2.65162,0.680795
55.72,-2.66337,0.174533,-2.64906,0.128298
55.74,-2.65988,0.174533,-2.66566,-0.830061
55.76,-2.65639,0.174533,-2.64316,1.12482
55.78,-2.6529,0.174533,-2.63978,0.169174
55.8,-2.64941,0.174533,-2.66777,-1.39955
55.82,-2.64592,0.174533,-2.63983,1.39677
55.84,-2.64243,0.174533,-2.64334,-0.175112
55.86,-2.63894,0.174533,-2.62677,0.82848
55.88,-2.63545,0.174533,-2.62749,-0.0363225
55.9,-2.63196,0.174533,-2.63584,-0.417404
55.92,-2.62847,0.174533,-2.63433,0.0757207
55.94,-2.62498,0.174533,-2.63521,-0.0439251
55.96,-2.62148,0.174533,-2.61752,0.88421
55.98,-2.61799,0.174533,-2.61512,0.120012
56,-2.6145,0.174533,-2.62792,-0.640008
56.02,-2.61101,0.174533,-2.60522,1.13521
56.04,-2.60752,0.174533,-2.61049,-0.263399
56.06,-2.60403,0.174533,-2.60561,0.243822
56.08,-2.60054,0.174533,-2.60047,0.257132
56.1,-2.59705,0.174533,-2.60795,-0.374259
56.12,-2.59356,0.174533,-2.59204,0.795472
56.14,-2.59007,0.174533,-2.6037,-0.58294
56.16,-2.58658,0.174533,-2.58658,0.856167
56.18,-2.58309,0.174533,-2.60227,-0.784625
56.2,-2.5796,0.174533,-2.59438,0.394254
56.22,-2.57611,0.174533,-2.58064,0.687195
56.24,-2.57262,0.174533,-2.56515,0.774364
56.26,-2.56912,0.174533,-2.56311,0.10202
56.28,-2.56563,0.174533,-2.57815,-0.751744
56.3,-2.56214,0.174533,-2.56304,0.755237
56.32,-2.55865,0.174533,-2.55418,0.4431
56.34,-2.55516,0.174533,-2.54988,0.214876
56.36,-2.55167,0.174533,-2.55338,-0.174997
56.38,-2.54818,0.174533,-2.53908,0.715441
56.4,-2.54469,0.174533,-2.53908,-0.000342635
56.42,-2.5412,0.174533,-2.53437,0.235353
56.44,-2.53771,0.174533,-2.54597,-0.579592
56.46,-2.53422,0.174533,-2.5335,0.623091
56.48,-2.53073,0.174533,-2.54325,-0.487309
56.5,-2.52724,0.174533,-2.52553,0.885954
56.52,-2.52375,0.174533,-2.51739,0.407194
56.54,-2.52026,0.174533,-2.53815,-1.03798
56.56,-2.51676,0.174533,-2.52892,0.461632
56.58,-2.51327,0.174533,-2.50909,0.99132
56.6,-2.50978,0.174533,-2.50081,0.414104
56.62,-2.50629,0.174533,-2.49912,0.08432
56.64,-2.5028,0.174533,-2.48209,0.85138
56.66,-2.49931,0.174533,-2.4938,-0.585448
56.68,-2.49582,0.174533,-2.48102,0.639266
56.7,-2.49233,0.174533,-2.49191,-0.544749
56.72,-2.48884,0.174533,-2.47733,0.729157
56.74,-2.48535,0.174533,-2.49549,-0.908152
56.76,-2.48186,0.174533,-2.47243,1.15319
56.78,-2.47837,0.174533,-2.48424,-0.590496
56.8,-2.47488,0.174533,-2.47541,0.441509
56.82,-2.47139,0.174533,-2.48769,-0.614047
56.84,-2.4679,0.174533,-2.47149,0.80971
56.86,-2.4644,0.174533,-2.46109,0.520145
56.88,-2.46091,0.174533,-2.46266,-0.0783353
56.9,-2.45742,0.174533,-2.44513,0.876183
56.92,-2.45393,0.174533,-2.44953,-0.219623
56.94,-2.45044,0.174533,-2.4554,-0.293698
56.96,-2.44695,0.174533,-2.42991,1.27459
56.98,-2.44346,0.174533,-2.43945,-0.477027
57,-2.43997,0.174533,-2.4445,-0.252342
57.02,-2.43648,0.174533,-2.44102,0.17399
57.04,-2.43299,0.174533,-2.41818,1.14173
57.06,-2.4295,0.174533,-2.4332,-0.750846
57.08,-2.42601,0.174533,-2.42271,0.524469
57.1,-2.42252,0.174533,-2.42423,-0.0760372
57.12,-2.41903,0.174533,-2.42839,-0.207838
57.14,-2.41554,0.174533,-2.40886,0.97633
57.16,-2.41205,0.174533,-2.42083,-0.598707
57.18,-2.40855,0.174533,-2.40854,0.614878
57.2,-2.40506,0.174533,-2.38057,1.39821
57.22,-2.40157,0.174533,-2.41349,-1.64608
57.24,-2.39808,0.174533,-2.38666,1.34157
57.26,-2.39459,0.174533,-2.40794,-1.06371
57.28,-2.3911,0.174533,-2.39237,0.778363
57.3,-2.38761,0.174533,-2.38301,0.467872
57.32,-2.38412,0.174533,-2.37603,0.349148
57.34,-2.38063,0.174533,-2.3775,-0.0733967
57.36,-2.37714,0.174533,-2.3677,0.489885
57.38,-2.37365,0.174533,-2.34607,1.08141
57.4,-2.37016,0.174533,-2.36123,-0.757903
57.42,-2.36667,0.174533,-2.34445,0.838978
57.44,-2.36318,0.174533,-2.36527,-1.04104
57.46,-2.35969,0.174533,-2.37932,-0.702293
57.48,-2.35619,0.174533,-2.34749,1.59136
57.5,-2.3527,0.174533,-2.36237,-0.744081
57.52,-2.34921,0.174533,-2.34564,0.836432
57.54,-2.34572,0.174533,-2.34095,0.234389
57.56,-2.34223,0.174533,-2.34439,-0.171992
57.58,-2.33874,0.174533,-2.32337,1.05098
57.6,-2.33525,0.174533,-2.33551,-0.60678
57.62,-2.33176,0.174533,-2.31902,0.824696
57.64,-2.32827,0.174533,-2.31885,0.00805695
57.66,-2.32478,0.174533,-2.32376,-0.24542
57.68,-2.32129,0.174533,-2.31556,0.410226
57.7,-2.3178,0.174533,-2.32015,-0.229673
57.72,-2.31431,0.174533,-2.33389,-0.686933
57.74,-2.31082,0.174533,-2.29717,1.83628
57.76,-2.30733,0.174533,-2.30936,-0.609514
57.78,-2.30383,0.174533,-2.28935,1.00012
57.8,-2.30034,0.174533,-2.30572,-0.818565
57.82,-2.29685,0.174533,-2.29458,0.557186
57.84,-2.29336,0.174533,-2.30168,-0.355157
57.86,-2.28987,0.174533,-2.3026,-0.0456494
57.88,-2.28638,0.174533,-2.26887,1.68631
57.9,-2.28289,0.174533,-2.27163,-0.138111
57.92,-2.2794,0.174533,-2.28388,-0.612426
57.94,-2.27591,0.174533,-2.27305,0.541711
57.96,-2.27242,0.174533,-2.27337,-0.0159832
57.98,-2.26893,0.174533,-2.27676,-0.169637
58,-2.26544,0.174533,-2.2518,1.24783
58.02,-2.26195,0.174533,-2.26805,-0.812366
58.04,-2.25846,0.174533,-2.24049,1.37777
58.06,-2.25497,0.174533,-2.25984,-0.967096
58.08,-2.25147,0.174533,-2.25102,0.440847
58.1,-2.24798,0.174533,-2.24151,0.47566
58.12,-2.24449,0.174533,-2.25269,-0.558962
58.14,-2.241,0.174533,-2.25075,0.0965912
58.16,-2.23751,0.174533,-2.23284,0.895879
58.18,-2.23402,0.174533,-2.22027,0.628226
58.2,-2.23053,0.174533,-2.23439,-0.705777
58.22,-2.22704,0.174533,-2.22819,0.309691
58.24,-2.22355,0.174533,-2.21465,0.677062
58.26,-2.22006,0.174533,-2.21031,0.21696
58.28,-2.21657,0.174533,-2.219,-0.434286
58.3,-2.21308,0.174533,-2.23176,-0.638207
58.32,-2.20959,0.174533,-2.21118,1.02904
58.34,-2.2061,0.174533,-2.20234,0.442244
58.36,-2.20261,0.174533,-2.22328,-1.04725
58.38,-2.19911,0.174533,-2.21209,0.559711
58.4,-2.19562,0.174533,-2.17831,1.68902
